split,example_group,constraint,pair_id,label,neural_score,neural_pred,symbolic_status,violated_constraints,positive_evidence,uncertain_reasons,governed_pred,left_title,right_title,left_brand,right_brand,left_price,right_price,left_description,right_description
test,helpful_blocked_fp,quantity_conflict,6189668#25351062,0,0.9801530338639132,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,109.99,39.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh
test,helpful_blocked_fp,quantity_conflict,28797890#28797891,0,0.9791306324748912,1,invalid,"[""quantity_conflict""]","[""brand_match"", ""model_token_overlap""]","[""currency_missing_or_mismatch""]",0,Shimano BR-M8120 XT 4-Piston Disc Brakes - Rear Brake (1700mm),Shimano BR-M8120 XT 4-Piston Disc Brakes - Front Brake (1000mm),Shimano,Shimano,209.99,209.99,,
test,helpful_blocked_fp,quantity_conflict,88943801#66481726,0,0.978867827191914,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,59.99,44.99,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket",Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
test,helpful_blocked_fp,quantity_conflict,88943801#6189668,0,0.9788188110952428,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone XR Screen - Fix Kit / New / Part Only / New,,,59.99,109.99,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket",Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket
test,helpful_blocked_fp,quantity_conflict,75325202#25351062,0,0.9760138941464076,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone SE Screen - Fix Kit / Black / 全新 / Fix Kit / White / 全新 / Part Only / Black / 全新 / Part Only / White / 全新,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,44.99,39.99,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh
test,helpful_blocked_fp,quantity_conflict,76350435#25351062,0,0.9750915514543874,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,59.99,39.99,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket",Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh
test,helpful_blocked_fp,quantity_conflict,45858702#76350435,0,0.9727187684825171,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,39.99,59.99,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket"
test,helpful_blocked_fp,quantity_conflict,6189668#66481726,0,0.9726981433300016,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,109.99,44.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
test,helpful_blocked_fp,quantity_conflict,88943801#75325202,0,0.9698367149514188,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone SE Screen - Fix Kit / Black / 全新 / Fix Kit / White / 全新 / Part Only / Black / 全新 / Part Only / White / 全新,,,59.99,44.99,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket",Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
test,helpful_blocked_fp,quantity_conflict,25351062#88943801,0,0.9620539472708112,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,,,39.99,59.99,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket"
test,helpful_blocked_fp,quantity_conflict,10171935#29446646,0,0.9579370474423792,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"Omega Seamaster Planet Ocean 600 M Co-Axial Master Chronometer 39,5mm",Seamaster Planet Ocean 600M Omega Co-Axial Master Chronometer 39.5 mm,Omega,,4025.862069,7900.00,,"Features:Anti-magnetic, Ceragold, Chronometer, Date, Helium escape valve, Screw-in crown, Transparent case back, Unidirectional rotating bezelWatch Case:Material: Sedna goldSize (Diameter): 39.5Watch Dial:Dial Color: WhiteWatch Band:Material: leather strap with rubber liningMovement:Caliber: Self winding Omega 8800Water Resistance:60 bar (600 metres / 2000 feet)"
test,helpful_blocked_fp,quantity_conflict,9254635#67638616,0,0.9542052969345084,1,invalid,"[""model_token_conflict"", ""quantity_conflict""]",[],"[""brand_missing"", ""price_missing""]",0,"Hard Disk Drive portabil SEAGATE Backup Plus Slim STHN2000403, 2TB, USB 3.0, rosu","Hard Disk Drive portabil SEAGATE Backup Plus Slim STHN1000402, 1TB, USB 3.0, albastru",,,,,,
test,helpful_blocked_fp,quantity_conflict,73248144#79450981,0,0.9423065433256076,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"Johnnie Walker, Black Label Blended Scotch Whisky (750ML)",Johnnie Walker Black Label Whiskey Bottle 1L,,,44.99,519.00,,"Johnnie Walker Black Label is a true icon, recognised as the benchmark for all other deluxe blends. Created using only whiskies aged for a minimum of 12 years from the four corners of Scotland, Johnnie Walker Black Label has an unmistakably smooth, deep character. An impressive whisky to share on any occasion, whether you're entertaining at home or on a night out with friends.Take in the luxurious scent of rich and tropical dark fruits with hints of sweet vanilla.Savour the depth of flavour developed from maturation in oak casks, combined with creamy toffee notes that come from grain whiskies.This iconic whisky delivers a smooth and warming smoke finish, characteristic of all Johnnie Walker whiskies."
test,helpful_blocked_fp,quantity_conflict,88171897#44568447,0,0.9422691129095428,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch""]",0,FISHER & PAYKEL 10KG FRONT LOADER WASHER,FISHER & PAYKEL SMARTDRIVE 8KG FRONT LOADER,,,1979,1149,,
test,helpful_blocked_fp,quantity_conflict,7862454#76350435,0,0.9371835109644916,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / Nuovo / Part Only / Nuovo,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,109.99,59.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket"
test,helpful_blocked_fp,quantity_conflict,47032850#45220776,0,0.9286013846109747,1,invalid,"[""variant_modifier_conflict"", ""quantity_conflict""]",[],"[""brand_missing"", ""model_tokens_no_overlap"", ""price_missing""]",0,"EPSON S041287 premium glossy photo paper 255g/m², A4/20vel","EPSON S041944 ultra glossy photo paper 300g/m², 13x18cm/50vel",,,,,,
test,helpful_blocked_fp,quantity_conflict,43482081#54815638,0,0.9193883257502004,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,iPad 2018 128GB Space Gray Wifi + 4G (B grade),iPad 2019 128GB Space Gray Wifi only A g,,,429.00,439,,"Refurbished iPad 2019 128GB Space Gray Wifi only - A grade, 25,9 cm (10.2\""), 2160 x 1620 Pixels, 128 GB, iPadOS, 483 g, Grijs"
test,helpful_blocked_fp,quantity_conflict,92162090#33115870,0,0.9081213724767334,1,invalid,"[""quantity_conflict""]","[""brand_match"", ""model_token_overlap"", ""category_keyword_overlap""]","[""currency_missing_or_mismatch""]",0,"Patriot Memory P210 2.5\"" 256 GB SATA III SSD","Patriot Memory P210 2.5\"" 2000 GB SATA III SSD",Patriot,Patriot,36.95,219,"(Solid, 2.5\"", 256, Drive), GB, III, Memory, P210, Patriot, SATA, SSD, State","(Solid, 2.5\"", 2000, Drive), GB, III, Memory, P210, Patriot, SATA, SSD, State"
test,helpful_blocked_fp,quantity_conflict,45858702#7862454,0,0.9059491480748706,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,iPhone XR Screen - Fix Kit / Nuovo / Part Only / Nuovo,,,39.99,109.99,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket
test,helpful_blocked_fp,quantity_conflict,7862454#75325202,0,0.8957735404920738,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / Nuovo / Part Only / Nuovo,iPhone SE Screen - Fix Kit / Black / 全新 / Fix Kit / White / 全新 / Part Only / Black / 全新 / Part Only / White / 全新,,,109.99,44.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
test,helpful_blocked_fp,quantity_conflict,68747557#89189013,0,0.8911350480609502,1,invalid,"[""model_token_conflict"", ""quantity_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""price_missing""]",0,Samsung A515 Galaxy A51 Dual Sim (blue) -128 GB - DE,Samsung A315 Galaxy A31 Dual Sim (blue) - 64 GB - EU,,,,,,
test,helpful_blocked_fp,quantity_conflict,19057008#79450981,0,0.8904389376112845,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch"", ""color_conflict""]",0,Johnnie Walker Blue Label 750 ml,Johnnie Walker Black Label Whiskey Bottle 1L,,,244.99,519.00,"Johnnie Walker Blue Label is an unrivaled masterpiece – an exquisite combination of Scotland’s rarest and most exceptional whiskies. Only one in every ten thousand casks has the elusive quality, character and flavor to deliver the remarkable signature taste. An extraordinary whisky for extraordinary occasions.","Johnnie Walker Black Label is a true icon, recognised as the benchmark for all other deluxe blends. Created using only whiskies aged for a minimum of 12 years from the four corners of Scotland, Johnnie Walker Black Label has an unmistakably smooth, deep character. An impressive whisky to share on any occasion, whether you're entertaining at home or on a night out with friends.Take in the luxurious scent of rich and tropical dark fruits with hints of sweet vanilla.Savour the depth of flavour developed from maturation in oak casks, combined with creamy toffee notes that come from grain whiskies.This iconic whisky delivers a smooth and warming smoke finish, characteristic of all Johnnie Walker whiskies."
